,id,day,encoding
0,621e33b067b776a240f39e56,21,[ 2  6  5  9  8  0  0  0 14  7 11  3  1 13 15 12  4 10  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,22,[ 3  6  7 10  9  0  0  0 15  8 12  4  2 14 16 13  5 11  1  1  0  0  0  0]
0,621e33b067b776a240f39e56,23,[ 4  7  6 11  8  0  0  0 15  9 13  3  2 14 16 12  5 10  1  0  1  0  1  0]
0,621e33b067b776a240f39e56,24,[ 2  5  4  8  7  0  0  0 13  6 10  0  0 12 14 11  3  9  1  0  0  0  1  0]
0,621e33b067b776a240f39e56,25,[ 3  6  7 10  8  0  0  0 14  7 11  4  2 13 15 12  5  9  1  0  0  0  1  0]
0,621e33b067b776a240f39e56,26,[ 3  7  6 10  9  0  0  0 15  8 12  4  2 14 16 13  5 11  1  0  0  0  1  0]
0,621e33b067b776a240f39e56,27,[ 3  5  6  9  8  0  0  0 13  7 10  2  2 12 14 11  4  9  1  0  1  0  1  1]
0,621e33b067b776a240f39e56,28,[ 4  6  7 10  9  0  0  0 15  8 12  3  2 14 16 13  5 11  1  0  1  0  1  0]
0,621e33b067b776a240f39e56,29,[ 3  5  6  0  8  0  0  0 13  7 11  2  0 12 14 10  4  9  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,30,[ 4  6  6  0  7  0  0  0 12  7 10  3  2 11 13  9  5  8  1  0  1  0  1  0]
0,621e33b067b776a240f39e56,31,[ 4  6  9 10  8  0  0  0 15  7 13  3  2 14 16 12  5 11  1  1  0  0  0  1]
0,621e33b067b776a240f39e56,32,[ 4  6  7 11  9  0  0  0 15  8 13  3  2 14 16 12  5 10  1  1  1  0  1  0]
0,621e33b067b776a240f39e56,33,[ 4  0  0  0  6  0  0  0 12  7 10  3  2 11 13  9  5  8  1  0  0  0  1  0]
0,621e33b067b776a240f39e56,34,[ 2  4  5  9  7  0  0  0 13  6 10  0  0 12 14 11  3  8  1  0  1  0  1  0]
0,621e33b067b776a240f39e56,35,[ 4  6  7 10  8  0  0  0 14  8 11  3  2 13 15 12  5  9  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,36,[ 3  5  4  0  6  0  0  0 12  7 10  0  0 11 13  9  2  8  1  1  0  0  0  0]
0,621e33b067b776a240f39e56,37,[ 2  5  4  8  6  0  0  0 12  7 10  0  0 11 13  9  3  8  1  0  0  0  1  0]
0,621e33b067b776a240f39e56,38,[ 4  6  5  9  7  0  0  0 14  8 12  2  1 13 15 11  3 10  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,39,[ 5  7  6 11  8  0  0  0 15  9 13  2  3 14 16 12  4 10  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,40,[ 3  6  7 10  8  0  0  0 15  9 12  4  2 14 16 13  5 11  1  0  1  0  1  0]
0,621e33b067b776a240f39e56,41,[ 3  5  6 11  7  0  0  0 15  8 12  4  2 14 16 13  9 10  1  0  1  0  1  0]
0,621e33b067b776a240f39e56,42,[ 5  7  6 10  9  0  0  0 15  8 13  3  2 14 16 12  4 11  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,43,[ 4  6  9 10  8  0  0  0 14  7 12  3  2 13 15 11  5 10  1  1  0  0  0  0]
0,621e33b067b776a240f39e56,44,[ 3  0  0  6  5  0  0  0 11  4  9  0  0 10 12  8  2  7  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,45,[ 4  5  7 10  9  0  0  0 15  8 13  3  2 14 16 12  6 11  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,46,[ 4  0  0  9  6  0  0  0 13  7 11  5  3 12 14 10  2  8  1  0  0  0  1  0]
0,621e33b067b776a240f39e56,47,[ 4  5  7 10  9  0  0  0 15  8 13  3  2 14 16 12  6 11  1  0  0  0  0  1]
0,621e33b067b776a240f39e56,48,[ 4  5  6 10  9  0  1  0 14  7 11  2  3 13 15 12  8 10  1  0  0  0  0  1]
0,621e33b067b776a240f39e56,49,[ 3  4  5  8  7  0  0  0 13  6 10  0  0 12 14 11  2  9  1  0  0  0  0  1]
0,621e33b067b776a240f39e56,50,[ 5  7  6  9  8  0  0  0 13  8 10  3  2 12 14 11  4  9  1  0  0  0  1  0]
0,621e33b067b776a240f39e56,51,[ 5  7  6 10  9  0  0  0 15  8 12  3  2 14 16 13  4 11  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,52,[ 6  7  5 10  9  0  1  0 15  8 12  3  2 14 16 13  4 11  1  0  0  0  1  1]
0,621e33b067b776a240f39e56,53,[ 5  7  6  0  8  0  0  0 14  9 11  3  2 13 15 12  4 10  1  1  0  0  1  0]
0,621e33b067b776a240f39e56,54,[ 6  7  4  0  9  0  0  0 14  8 11  3  2 13 15 12  5 10  1  0  1  0  1  1]
0,621e33b067b776a240f39e56,55,[ 5  7  6  0  8  0  0  0 14  9 11  2  3 13 15 12  4 10  1  0  0  0  1  1]
0,621e33b067b776a240f39e56,56,[ 6  7  5  0  8  0  0  0 14  9 11  3  2 13 15 12  4 10  1  0  0  0  1  0]
0,621e33b067b776a240f39e56,57,[ 4  6  5  0  7  0  0  0 12  7 10  4  2 11 13  9  3  8  1  0  0  0  1  1]
0,621e33b067b776a240f39e56,58,[ 5  6  7 10  9  0  0  0 15  8 13  4  2 14 16 12  3 11  1  0  1  0  1  1]
0,621e33b067b776a240f39e56,59,[ 4  7  5 11  9  0  0  0 15  8 12  3  2 14 16 13  6 10  1  0  1  0  1  1]
0,621e33b067b776a240f39e56,60,[ 6  7  5 10  9  0  0  0 15  8 13  3  2 14 16 12  4 11  1  0  0  0  1  1]
0,621e33b067b776a240f39e56,61,[ 6  5  7 10  9  0  0  0 14  8 12  3  2 13 15 11  4 10  1  0  0  0  1  1]
0,621e33b067b776a240f39e56,62,[ 5  6  7 10  8  0  0  0 15  9 13  4  2 14 16 12  3 11  1  0  0  0  1  1]
0,621e33b067b776a240f39e56,63,[ 4  5  4  8  6  0  0  0 13  7 11  2  0 12 14 10  3  9  1  0  1  0  1  0]
0,621e33b067b776a240f39e56,64,[ 6  5  4 10  9  0  0  0 15  8 12  3  2 14 16 13  7 11  1  0  0  0  0  0]
0,621e33b067b776a240f39e56,65,[ 4  3  7  9  8  0  0  0 12  6  5  0  0 11 13 10  2  9  1  0  0  0  0  0]
0,621e33b067b776a240f39e56,66,[3 0 0 0 0 0 0 0 6 0 4 2 0 5 0 0 0 0 1 0 0 0 0 0]
0,621e33b067b776a240f39e56,67,[2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0]
0,621e33b067b776a240f39e56,68,[2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0]
0,621e33b067b776a240f39e56,69,[2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0]
0,621e33b067b776a240f39e56,70,[2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0]
0,621e33b067b776a240f39e56,71,[2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0]
0,621e33b067b776a240f39e56,72,[2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0]
0,621e375b67b776a240290cdc,0,[ 0  5  1  0  6  0  0  0 12  7  9  3  2 11 13 10  4  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,1,[ 1  6  2  0  7  0  0  0 13  8 10  3  4 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,2,[ 1  3  2  0  4  0  0  0 10  5  7  0  0  9 11  8  5  6  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,3,[ 2  8  3  0  6  0  0  0 14  9 11  4  7 13 15 12  5 10  0  1  0  0  1  0]
0,621e375b67b776a240290cdc,4,[ 1  5  2  0  6  0  0  0 12  7  9  3  4 11 13 10  5  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,5,[ 1  5  2  0  7  0  0  0 13  8 10  4  3 12 14 11  6  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,6,[ 2  6  3  0  8  0  0  0 14  9 11  5  4 13 15 12  7 10  0  1  0  0  1  0]
0,621e375b67b776a240290cdc,7,[ 1  6  3  0  7  0  0  0 13  8 10  4  2 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,8,[ 1  5  2  0  6  0  0  0 12  7  9  3  4 11 13 10  7  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,9,[ 1  4  3  0  7  0  0  0 13  8 10  2  6 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,10,[ 1  5  2  0  8  0  0  0 13  7 10  4  3 12 14 11  6  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,11,[ 1  6  2  0  7  0  0  0 13  8 10  4  3 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,12,[ 1  6  2  0  7  0  0  0 13  8 10  4  3 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,13,[ 2  5  3  0  0  0  0  0 12  6  9  1  4 11 13 10  7  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,14,[ 2  6  3  0  8  0  0  0 13  7 10  4  1 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,15,[ 2  4  3  0  8  0  0  0 14  9 11  5  6 12 15 13  7 10  0  0  0  0  1  1]
0,621e375b67b776a240290cdc,16,[ 2  5  2  0  7  0  0  0 12  7  9  3  4 11 13 10  6  8  0  0  0  0  1  0]
0,621e375b67b776a240290cdc,17,[ 2  6  3  0  8  0  0  0 14  9 11  5  4 13 15 12  7 10  0  0  0  0  1  0]
0,621e375b67b776a240290cdc,18,[ 3  6  3  0  7  0  0  0 13  8 10  2  5 12 14 11  4  9  0  0  0  0  1  0]
0,621e375b67b776a240290cdc,19,[ 2  7  1  0  6  0  0  0 13  8 10  3  5 12 14 11  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,20,[ 3  5  2  0  7  0  0  0 12  6 10  1  1 11 13  9  4  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,21,[ 2  6  3  0  8  0  0  0 13  7 10  4  1 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,22,[ 3  4  2  0  6  0  0  0 12  5  9  1  3 11 13 10  7  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,23,[ 2  4  1  0  6  0  0  0 11  5  8  1  0 10 12  9  3  7  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,24,[ 2  5  1  0  6  0  0  0 12  7  9  4  3 11 13 10  6  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,25,[ 3  6  1  0  7  0  0  0 13  8 10  2  4 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,26,[ 3  6  2  0  7  0  0  0 13  8 11  4  1 12 14 10  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,27,[ 4  6  3  0  7  0  0  0 13  8 10  2  1 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,28,[ 3  6  1  0  7  0  0  0 13  8 10  4  2 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,29,[ 3  5  2  0  6  0  0  0 13  8 10  4  1 12 14 11  7  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,30,[ 3  5  1  0  7  0  0  0 13  6 10  4  2 12 14 11  8  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,31,[ 3  4  1  0  6  0  0  0 12  7  9  5  2 10 13 11  6  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,32,[ 3  4  1  0  7  0  0  0 12  7  9  6  2 11 13 10  5  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,33,[ 3  0  0  0  5  0  0  0 11  6  8  2  1 10 12  9  4  7  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,34,[ 3  5  1  0  7  0  0  0 13  8 10  6  2 12 14 11  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,35,[ 2  5  1  0  7  0  0  0 13  6 10  8  4 12 14 11  3  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,36,[ 2  5  1  0  7  0  0  0 12  7  9  3  4 11 13 10  6  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,37,[ 2  3  1  0  7  0  0  0 12  5  9  1  4 11 13 10  6  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,38,[ 3  4  1  0  7  0  0  0 12  5  9  2  1 11 13 10  6  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,39,[ 3  5  1  0  6  0  0  0 13  7 10  9  2 12 14 11  4  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,40,[ 2  6  1  0  7  0  0  0 13  8 10  4  5 12 14 11  3  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,41,[ 2  5  1  0  7  0  0  0 13  8 10  6  3 12 14 11  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,42,[ 4  5  1  0  7  0  0  0 13  8 10  3  2 12 14 11  6  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,43,[ 4  6  3  0  7  0  0  0 13  8 10  2  1 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,44,[ 3  5  1  0  6  0  0  0 13  8 10  7  2 12 14 11  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,45,[ 4  6  1  0  7  0  0  0 13  8 10  3  2 12 14 11  5  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,46,[ 4  6  1  0  7  0  0  0 13  8 10  5  2 12 14 11  3  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,47,[ 4  5  2  0  6  0  0  0 13  7 10  3  1 11 14 12  8  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,48,[2 0 0 0 0 0 0 0 8 3 6 0 0 7 9 4 1 5 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,49,[ 3  5  1  0  6  0  0  0 13  7 10  8  2 12 14 11  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,50,[ 5  6  3  0  8  0  0  0 13  7 10  1  2 12 14 11  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,51,[ 4  5  1  0  6  0  0  0 12  7  9  2  4 11 13 10  3  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,52,[ 4  6  2  0  7  0  0  0 12  7  9  3  1 11 13 10  5  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,53,[ 5  6  1  0  7  0  0  0 13  8 10  2  4 12 14 11  3  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,54,[1 0 0 0 0 0 0 0 5 2 3 0 0 4 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,55,[2 0 0 0 0 0 0 0 8 3 6 0 0 7 9 5 1 4 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,56,[ 3  4  1  0  5  0  0  0 11  6  9  0  0 10 12  8  2  7  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,57,[ 3  4  1  0  6  0  0  0 13  7 10  9  2 12 14 11  5  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,58,[ 4  5  1  0  7  0  0  0 12  7  9  2  3 11 13 10  6  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,59,[ 5  0  0  0  0  0  0  0 10  6  8  3  2  9 11  4  1  7  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,60,[ 6  3  1  0  7  0  0  0 12  8  9  5  2 11 13 10  4  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,61,[ 5  6  1  0  7  0  0  0 12  7  9  2  3 11 13 10  4  8  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,62,[ 5  6  3  0  8  0  0  0 13  7 11  2  1 12 14 10  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,63,[ 6  7  4  0  9  1  0  0 14  8 11  3  2 13 15 12  5 10  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,64,[ 6  5  2  0  7  0  0  0 13  8 10  3  1 12 14 11  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,65,[3 0 0 0 0 0 0 0 7 4 5 1 2 6 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,66,[ 6  5  1  0  8  0  0  0 13  7 10  3  2 12 14 11  4  9  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,67,[3 0 0 0 0 0 0 0 7 4 5 2 1 6 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,68,[ 5  0  0  0  0  0  0  0 10  6  8  3  2  9 11  4  1  7  0  0  0  0  0  0]
0,621e375b67b776a240290cdc,69,[1 0 0 0 0 0 0 0 5 2 3 0 0 4 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,70,[2 0 0 0 0 0 0 0 4 3 1 0 0 5 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,71,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,72,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,73,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,74,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,75,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,76,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,77,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,78,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,79,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,80,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,81,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,82,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,83,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,84,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e375b67b776a240290cdc,85,[1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
0,621e2e8e67b776a24055b564,0,[ 0  4  8  0  7  0  0  0 13  5 10  2  3 12 14 11  6  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,1,[ 1  4  8  0  6  0  0  0 12  5  9  2  3 11 13 10  7  8  1  0  1  0  0  1]
0,621e2e8e67b776a24055b564,2,[ 2  5 11  0  8  0  0  0 14  7 10  3  4 13 15 12  6  9  1  0  0  0  0  1]
0,621e2e8e67b776a24055b564,3,[ 2  5 10  0  7  0  0  0 14  6 11  3  4 13 15 12  8  9  1  0  0  0  1  1]
0,621e2e8e67b776a24055b564,4,[ 2  5 10  0  8  0  0  0 14  7 11  3  4 13 15 12  6  9  1  0  0  0  0  1]
0,621e2e8e67b776a24055b564,5,[ 2  3  7  0  5  0  0  0 14  6 11 10  9 12 15 13  4  8  1  0  0  0  1  1]
0,621e2e8e67b776a24055b564,6,[ 2  4  8  0  7  0  0  0 13  5 10  3  0 12 14 11  6  9  1  0  1  0  1  1]
0,621e2e8e67b776a24055b564,7,[ 2  5 10  0  8  0  0  0 14  6 11  3  4 13 15 12  7  9  1  1  1  0  1  0]
0,621e2e8e67b776a24055b564,8,[ 2  5 11  0  8  0  0  0 14  6 10  4  3 13 15 12  7  9  1  0  1  0  1  1]
0,621e2e8e67b776a24055b564,9,[ 2  5 11  0  7  0  0  0 14  6 10  3  4 13 15 12  8  9  1  0  0  0  0  1]
0,621e2e8e67b776a24055b564,10,[ 2  5 10  0  7  0  0  0 14  6 11  3  4 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,11,[ 2  5 10  0  7  0  0  0 14  6 11  4  3 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,12,[ 2  3  8  0  5  0  0  0 12  4  6  0  0 11 13 10  9  7  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,13,[ 2  5 10  0  7  0  0  0 14  6 11  4  3 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,14,[ 2  5 10  0  8  0  0  0 14  6 11  3  4 13 15 12  7  9  1  0  1  0  0  1]
0,621e2e8e67b776a24055b564,15,[ 2  5 10  0  6  0  0  0 14  8 11  3  4 13 15 12  7  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,16,[ 3  5  9  0  7  0  0  0 13  6 10  2  4 12 14 11  7  8  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,17,[3 0 0 0 0 0 0 0 8 5 6 2 4 7 0 0 0 0 1 0 0 0 0 0]
0,621e2e8e67b776a24055b564,18,[2 0 0 0 0 0 0 0 8 5 6 3 4 7 0 0 0 0 1 0 0 0 0 1]
0,621e2e8e67b776a24055b564,19,[2 0 0 0 0 0 0 0 8 5 6 4 3 7 0 0 0 0 1 0 0 0 1 1]
0,621e2e8e67b776a24055b564,20,[3 0 0 0 0 0 0 0 8 5 6 4 2 7 0 0 0 0 1 0 0 0 1 1]
0,621e2e8e67b776a24055b564,21,[2 0 0 0 0 0 0 0 7 4 5 3 3 6 0 0 0 0 1 0 0 0 0 0]
0,621e2e8e67b776a24055b564,22,[3 0 0 0 0 0 0 0 8 5 6 2 4 7 0 0 0 0 1 0 1 0 0 1]
0,621e2e8e67b776a24055b564,23,[ 2  5 10  0  7  0  0  0 14  6 11  3  4 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,24,[ 2  5 10  0  7  0  0  0 14  6 11  3  4 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,25,[ 2  4  9  0  6  0  0  0 13  5 10  3  3 12 14 11  8  7  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,26,[ 2  5 10  0  7  0  0  0 13  6  9  3  4 12 14 11  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,27,[ 2  3  7  0  5  0  0  0 12  4  9  0  0 11 13 10  8  6  1  0  1  0  1  0]
0,621e2e8e67b776a24055b564,28,[ 3  4  9  0  7  0  0  0 13  6 10  2  3 12 14 11  5  8  1  0  1  0  0  1]
0,621e2e8e67b776a24055b564,29,[ 3  5 10  0  7  0  0  0 14  6 11  2  4 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,30,[ 4  5  8  0  7  0  0  0 14  6 11  2  3 13 15 12 10  9  1  0  1  0  1  0]
0,621e2e8e67b776a24055b564,31,[ 3  5  9  0  7  0  0  0 14  6 11  2  4 13 15 12  8 10  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,32,[ 2  5 11  0  7  0  0  0 14  6 10  4  3 13 15 12  8  9  1  0  0  0  0  1]
0,621e2e8e67b776a24055b564,33,[ 3  5 10  0  8  0  0  0 14  6 11  4  2 13 15 12  7  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,34,[ 4  5  9  0  7  0  0  0 14  6 11  3  2 13 15 12 10  8  1  0  0  0  0  1]
0,621e2e8e67b776a24055b564,35,[ 2  4 10  0  8  0  0  0 14  7 11  3  5 13 15 12  6  9  1  0  1  0  0  0]
0,621e2e8e67b776a24055b564,36,[ 3  5 10  0  7  0  0  0 14  6 11  2  4 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,37,[ 4  5  9  0  6  0  0  0 13  6 10  2  3 12 14 11  8  7  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,38,[ 4  5 10  0  7  0  0  0 14  6 11  2  3 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,39,[ 4  5  8  0  7  0  0  0 14  6 11  3  2 13 15 12 10  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,40,[ 4  5 11  0  7  0  0  0 14  6 10  2  3 13 15 12  9  8  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,41,[4 0 0 0 0 0 0 0 8 5 6 3 2 7 0 0 0 0 1 0 0 0 0 0]
0,621e2e8e67b776a24055b564,42,[ 4  5 10  0  7  0  0  0 14  6 11  3  2 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,43,[ 3  5 10  0  6  0  0  0 14  7 11  2  4 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,44,[ 4  5  8  0  6  0  0  0 14  7 11  2  3 13 15 12 10  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,45,[ 4  5  9  0  7  0  0  0 14  6 11  2  3 13 15 12  8 10  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,46,[ 4  5 10  0  8  0  0  0 14  6 11  2  3 13 15 12  7  9  1  1  0  0  0  0]
0,621e2e8e67b776a24055b564,47,[ 4  5 10  0  8  1  0  0 14  6 11  2  3 13 15 12  7  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,48,[ 4  5  9  0  7  0  0  0 14  6 11  3  2 13 15 12 10  8  1  0  0  0  0  1]
0,621e2e8e67b776a24055b564,49,[ 4  5 10  0  7  0  0  0 14  6 11  2  3 13 15 12  8  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,50,[ 4  5  9  0  7  0  0  0 14  6 11  2  3 13 15 12 10  8  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,51,[ 4  5 10  0  7  0  0  0 14  8 11  2  3 13 15 12  6  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,52,[ 4  5  9  0  8  0  0  0 14  7 11  2  3 13 15 12  6 10  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,53,[ 4  5  9  0  6  0  0  0 13  6 10  2  3 12 14 11  7  8  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,54,[ 4  5 11  0  8  0  0  0 14  6  9  3  2 13 15 12  7 10  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,55,[ 3  4 10  0  8  0  0  0 14  7 11  5  2 13 15 12  6  9  1  0  0  0  1  1]
0,621e2e8e67b776a24055b564,56,[ 4  5  9  0  7  0  0  0 14  6 11  3  2 13 15 12 10  8  1  0  0  0  0  1]
0,621e2e8e67b776a24055b564,57,[ 4  5 10  0  6  0  0  0 14  8 11  3  2 13 15 12  7  9  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,58,[ 4  3  9  0  7  0  0  0 13  6 10  2  2 12 14 11  5  8  1  0  0  0  0  1]
0,621e2e8e67b776a24055b564,59,[ 4  5  9  0  5  0  0  0 13  6 10  2  3 12 14 11  8  7  1  0  0  0  0  0]
0,621e2e8e67b776a24055b564,60,[ 4  4  9  0  6  0  0  0 13  7 10  2  3 12 14 11  5  8  1  0  1  0  0  0]
0,621e2e8e67b776a24055b564,61,[ 5  4  8  0  7  0  0  0 14  6 11  3  2 13 15 12  9 10  1  0  0  0  0  1]
